Ticker,AdjClose,SMA200,DeltaToSMA200,PctBelow,WeeklyMean,Return_5d,Return_21d,Return_63d,Vol_20d,52wHigh,52wLow,PctFrom52wHigh,PctFrom52wLow,SMA200_Slope_20d,Name,Universe
BKNG,174.57000732421875,203.98996032714842,-29.419953002929674,-14.422255367738435,174.57000732421875,0.07437220246386023,-0.0518230200916433,-0.17827505723032788,0.32998463997489824,231.2659149169922,154.4807891845703,-24.515462044254633,13.004347172026854,-2.163268611522706,Booking Holdings Inc.,NASDAQ100
CTSH,62.209999084472656,72.3816883277893,-10.17168924331665,-14.052848832777865,62.209999084472656,0.041520166771182865,-0.05427181150918192,-0.2307262900824315,0.2580476590891271,86.26104736328125,59.72999954223633,-27.881702128562846,4.1520166771182865,-2.381993808415006,Cognizant Technology Solutions Corporation,NASDAQ100
CRWD,398.44000244140625,463.443099822998,-65.00309738159177,-14.026122604138092,398.44000244140625,0.0780886869356967,-0.06504599442110381,-0.12156617523527868,0.41575144004614967,557.530029296875,321.6300048828125,-28.534790683132172,23.881477596152713,-1.1823012639185282,"CrowdStrike Holdings, Inc.",NASDAQ100
CDNS,278.69500732421875,321.66917510986326,-42.97416778564451,-13.359740724602243,278.69500732421875,0.02548117375167025,-0.07052090872441019,-0.10214235565622776,0.2520576265263084,373.3699951171875,231.63999938964844,-25.3568816538816,20.313852555066592,-0.5287525206083332,"Cadence Design Systems, Inc.",NASDAQ100
PANW,162.59500122070312,187.56572547912597,-24.970724258422848,-13.31305290166237,162.59500122070312,0.10593794378741972,-0.003462873429301516,-0.09352173916002393,0.41276685334414004,221.3800048828125,141.6699981689453,-26.553890308759918,14.770243045252386,-1.6198580015243325,"Palo Alto Networks, Inc.",NASDAQ100
CTAS,173.0,197.79473640441896,-24.794736404418956,-12.53558959917045,173.0,0.04399247474970247,-0.15415830913547357,-0.0621057562758236,0.2826071348245545,226.13302612304688,165.7100067138672,-23.49635833119543,4.399247474970247,-2.0090009905056605,Cintas Corporation,NASDAQ100
CHTR,222.14999389648438,253.8635001373291,-31.713506240844737,-12.49234577782513,222.14999389648438,0.013735486516470718,-0.03387843986348982,0.061496536660247125,0.3640140794103958,427.25,182.80999755859375,-48.00468252861688,21.519608808747726,-6.627993189319248,"Charter Communications, Inc.",NASDAQ100
TSLA,348.760009765625,397.07774978637696,-48.317740020751955,-12.168332284230566,348.760009765625,-0.036121872956016765,-0.14003200526869386,-0.2038715183997858,0.42909779494380246,489.8800048828125,221.86000061035156,-28.807053505061052,57.19823708922884,1.2699364910454314,"Tesla, Inc.",NASDAQ100
PDD,101.3499984741211,115.36260002136231,-14.012601547241218,-12.146572238009924,101.3499984741211,0.015429325249940895,0.006055197769375242,-0.12440606069873783,0.3343217970357847,138.1300048828125,88.3499984741211,-26.627094120423024,14.71420512113295,-0.2589008537796422,PDD Holdings Inc.,NASDAQ100
DXCM,62.869998931884766,71.54715003967286,-8.677151107788092,-12.127878053810138,62.869998931884766,0.009959822198952084,-0.11062389644141479,-0.05515482316120879,0.2952972723920709,89.52999877929688,54.84000015258789,-29.777728371394808,14.64259437810731,-2.6548860583860523,"DexCom, Inc.",NASDAQ100
KDP,25.459999084472656,28.561197118759154,-3.1011980342864973,-10.85808140811302,25.459999084472656,-0.029355717544859106,-0.08431810868253942,-0.07375129569200878,0.19204797952537747,34.550907135009766,24.8725643157959,-26.31163348335207,2.3617780668625965,-1.8566208136406748,Keurig Dr Pepper Inc.,NASDAQ100
